X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,0.0,60.3,4.888431064169102,4.495291531188997,0.0,1.9207062031330935, ,-4.495291531188997,0.0,58.379293796866904, ,1874.7035196885336,374.5747445368228,21.69555109093025,[15.62763674],[-15.04905004], ,1859.07588294728,389.6237945740373
0.0,0.0,90.5,5.531829586454759,4.888955539790004,0.0,2.5882913869062065, ,-4.888955539790004,0.0,87.9117086130938, ,1969.3353568692169,433.7229776264679,22.045129266422283,[15.97729719],[-15.18926262], ,1953.3580596821653,448.9122402474743
0.0,0.0,120.7,5.7421232962464215,5.4150140782506355,0.0,1.9103932793127427, ,-5.4150140782506355,0.0,118.78960672068726, ,2056.113055562424,487.4051780548032,24.429584916914415,[20.55973731],[-13.19476491], ,2035.5533182524762,500.59994296209385
0.0,0.0,150.8,5.59724550216072,5.391195003286754,0.0,1.5047171322193265, ,-5.391195003286754,0.0,149.29528286778068, ,2128.8577262663953,534.8725712994442,23.937920713619146,[21.23678119],[-11.04640996], ,2107.620945080634,545.9189812574177
0.0,0.0,181.0,7.442971406867976,6.550448745982493,0.0,3.5340408302268713, ,-6.550448745982493,0.0,177.46595916977313, ,2193.802908378699,571.9982700863899,26.268170604166265,[22.07923445],[-14.2310995], ,2171.7236739298687,586.2293695886477
0.0,30.1,30.2,5.017562881730257,0.0,3.4703661993095594,3.6238785458134437, ,0.0,26.629633800690442,33.82387854581344, ,1769.3123609910276,490.19229194972047,19.369055762369772,[13.439718],[-13.94755538], ,1755.8726429886108,504.1398473319838
0.0,30.1,60.3,7.491335424117273,0.0,4.323902634874237,6.117513583210254, ,0.0,25.776097365125764,66.41751358321025, ,1884.810479338607,545.758962679781,23.900921820489177,[19.37551428],[-13.99440996], ,1865.4349650538297,559.7533726376724
0.0,30.1,90.5,8.902121240541637,0.0,4.411170063609923,7.732356772111217, ,0.0,25.68882993639008,98.23235677211122, ,1981.351315600387,596.0202384349434,24.247575437664885,[21.16733069],[-11.82746914], ,1960.1839849136784,607.8477075727081
0.0,30.1,120.7,11.221194861149463,0.0,4.6297706238689,10.221567300675943, ,0.0,25.4702293761311,130.92156730067595, ,2067.1175817428402,640.058668921149,26.28120044852284,[24.44058659],[-9.66225771], ,2042.676995150745,649.7209266309044
0.0,30.1,150.8,13.204516307203397,0.0,4.612768030012738,12.372615811076201, ,0.0,25.487231969987263,163.1726158110762, ,2141.0086571994434,679.0367662273286,27.103729390660604,[26.08654034],[-7.35558018], ,2114.922116855932,686.3923464076075
0.0,30.1,181.0,13.974045082372538,0.0,4.411593245009506,13.259403493550025, ,0.0,25.688406754990496,194.25940349355002, ,2203.942294714534,713.01065121476,25.53211680720671,[24.8250789],[-5.96694616], ,2179.1172158178592,718.9775973709374
0.0,60.2,30.2,5.879799516759418,0.0,3.62233341768669,4.631494679732942, ,0.0,56.57766658231331,34.83149467973294, ,1779.0496305391673,675.6998728502938,23.324869280618973,[17.39625118],[-15.53769519], ,1761.6533793609199,691.2375680429949
0.0,60.2,60.3,8.14458177623591,0.0,3.6797985384856133,7.265899464343917, ,0.0,56.52020146151439,67.56589946434391, ,1895.300626929532,721.6320133372124,26.184591009648045,[23.37383354],[-11.80240281], ,1871.9267933919834,733.4344161477214
0.0,60.2,90.5,10.048667653761402,0.0,3.88142097892586,9.268780545471174, ,0.0,56.31857902107414,99.76878054547117, ,1992.8362984508094,759.4124179524733,27.7402306482268,[25.69384543],[-10.45689741], ,1967.1424530221136,769.8693153653348
0.0,60.2,120.7,13.422271078011269,0.0,4.155873448907329,12.762682976877741, ,0.0,56.044126551092674,133.46268297687774, ,2080.73439597771,793.1517737270228,31.928322703050355,[30.80442693],[-8.39672986], ,2049.929969050629,801.5485035859773
0.0,60.2,150.8,14.304215776068029,0.0,3.837807944404787,13.779761215281525, ,0.0,56.362192055595216,164.57976121528154, ,2151.6692036991562,822.9822352996133,29.985921099192463,[29.32148996],[-6.27739521], ,2122.347713738259,829.2596305110036
0.0,60.2,181.0,16.491782852679815,0.0,3.874081178162456,16.030296213262915, ,0.0,56.32591882183755,197.03029621326291, ,2216.8483876489818,848.8204512173894,30.635826228327183,[30.21890577],[-5.03702121], ,2186.6294818778165,853.8574724289482
0.0,90.3,30.2,6.177189155863673,0.0,2.5598158644679216,5.621833207000908, ,0.0,87.74018413553208,35.82183320700091, ,1789.1321960306896,872.0093284731468,24.02845259858094,[21.56616102],[-10.5956233], ,1767.5660350117657,882.6049517765726
0.0,90.3,60.3,8.258012368955155,0.0,2.51901360994151,7.864435054010286, ,0.0,87.78098639005849,68.16443505401028, ,1904.2709645767975,902.7515343993228,26.93931472713086,[25.71539614],[-8.02776925], ,1878.5555684329604,910.7793036494282
0.0,90.3,90.5,10.053412859918758,0.0,2.3446940925089024,9.776171016534732, ,0.0,87.9553059074911,100.27617101653473, ,2001.8185111437606,929.5124675464065,28.135064479205578,[27.5811488],[-5.55536536], ,1974.237362346373,935.0678329048161
0.0,90.3,120.7,12.672395285926763,0.0,2.525978210190843,12.418093104998846, ,0.0,87.77402178980915,133.11809310499885, ,2087.7541321550007,951.2994660985222,30.82350603228231,[30.43833979],[-4.85757088], ,2057.315792363386,956.1570369783308
0.0,90.3,150.8,14.51158406023859,0.0,2.2004409856821923,14.343783719991762, ,0.0,88.0995590143178,165.14378371999177, ,2160.874233555496,972.179158856233,31.0663965551134,[30.97328985],[-2.40339566], ,2129.9009437040895,974.5825545166083
