X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,60.2,120.7,10.624118976037096,0.0,5.328801141233768,9.19107079801789, ,0.0,54.871198858766235,129.8910707980179, ,1836.9522498387305,760.8904046518794,30.31775847156765,[25.15075178],[-16.92944665], ,1811.8014980618434,777.8198512995913
0.0,60.2,150.8,13.380374414597881,0.0,5.606186110304876,12.149283796646216, ,0.0,54.59381388969513,162.94928379664623, ,1920.840030984099,792.7578702757114,32.57141974331636,[28.92384717],[-14.97693055], ,1891.9161838102798,807.7348008277587
0.0,60.2,181.0,16.51482490584847,0.0,5.720782811922206,15.492323443875307, ,0.0,54.4792171880778,196.4923234438753, ,1994.9012808353702,821.6083797730214,34.6992010035099,[32.3720282],[-12.49345189], ,1962.5292526311512,834.1018316670028
0.0,90.3,30.2,2.1510976893520475,0.0,1.9615657282569856,0.8828823040832567, ,0.0,88.33843427174301,31.082882304083256, ,1490.9823474175057,838.4390401562955,12.362350112343854,[4.01565308],[-11.69197291], ,1486.966694336498,850.1310130707852
0.0,90.3,60.3,3.908819090076157,0.0,2.3919012599538405,3.0915489712399875, ,0.0,87.90809874004616,63.391548971239985, ,1625.239976430375,870.5123678934777,16.23787444625214,[11.7435632],[-11.21415578], ,1613.4964132283892,881.7265236732595
0.0,90.3,90.5,6.177380737980552,0.0,2.5368431209585083,5.632447049162437, ,0.0,87.76315687904149,96.13244704916244, ,1739.6168831046941,899.4192523072963,20.408436428478392,[18.18717411],[-9.25910229], ,1721.4297089919667,908.6783545990188
0.0,90.3,120.7,9.908362273368946,0.0,3.207166065458253,9.37495220088583, ,0.0,87.09283393454174,130.07495220088583, ,1840.2646252720817,922.2464474779927,27.69176007629776,[25.9663563],[-9.62194972], ,1814.2982689687421,931.8683971999178
0.0,90.3,150.8,14.891642243037461,0.0,3.9767387830538468,14.3508382105706, ,0.0,86.32326121694615,165.1508382105706, ,1929.2038612017811,942.060649323831,35.80233364986481,[34.40353924],[-9.90977206], ,1894.8003219570571,951.9704213803909
0.0,90.3,181.0,17.82208726712299,0.0,3.880785096140002,17.39443306332589, ,0.0,86.41921490386,198.3944330633259, ,2002.29021140008,961.9318351767276,37.408256831279395,[36.59861952],[-7.74071887], ,1965.6915918842653,969.6725540510699
0.0,120.4,30.2,0.480837298183818,0.0,0.2515901475005933,0.40976445063639133, ,0.0,120.14840985249941,30.60976445063639, ,1488.9983235516852,1045.9879600530112,2.3674288560121903,[1.88773323],[-1.42869963], ,1487.1105903174566,1047.4166596801786
0.0,120.4,60.3,4.051059609217769,0.0,0.6870234770463526,3.9923780757116134, ,0.0,119.71297652295365,64.29237807571161, ,1630.0653858441676,1060.9678100459482,15.50949560880555,[15.34826099],[-2.23054672], ,1614.7171248562217,1063.19835676939
0.0,120.4,90.5,7.04569179696435,0.0,0.46257875447015806,7.0304902954007105, ,0.0,119.93742124552985,97.53049029540071, ,1746.3702003779954,1076.9277657799034,22.95552786262904,[22.9537455],[0.28605435], ,1723.41645488062,1076.6417114255282
0.0,120.4,120.7,10.858782406563927,0.0,1.1861115170115113,10.793808170535314, ,0.0,119.2138884829885,131.49380817053532, ,1847.0048820734785,1085.886732945475,30.261074663337748,[30.17292269],[-2.30811093], ,1816.8319593828044,1088.1948438792701
0.0,120.4,150.8,14.102489544915036,0.0,0.9606596822756757,14.069731494925122, ,0.0,119.43934031772433,164.86973149492513, ,1931.9121330117134,1097.8799358341482,34.18930859365305,[34.18781808],[-0.31924408], ,1897.7243149279566,1098.1991799162981
0.0,120.4,181.0,18.512348371356833,0.0,1.3521935127972,18.462898334942622, ,0.0,119.0478064872028,199.46289833494262, ,2008.0895290477665,1105.8837602932524,39.2105181795675,[39.19459275],[-1.11742331], ,1968.8949362951132,1107.0011836077801
0.0,150.6,30.2,1.4536172553524886,0.0,1.036841064356537,1.0188050511861952, ,0.0,151.63684106435653,31.218805051186195, ,1491.9966989429026,1256.0540548099705,8.409254737500225,[4.73899974],[6.946758], ,1487.2576992053996,1249.1072968087071
0.0,150.6,60.3,3.6524861410483402,0.0,1.4245555884659495,3.3632270791489276, ,0.0,152.02455558846594,63.663227079148925, ,1629.1052693453782,1257.1077174696893,15.743918855212092,[13.14208495],[8.66928971], ,1615.9631843947232,1248.4384277600725
0.0,150.6,90.5,6.307720875900924,0.0,1.8608941975084008,6.026973986500678, ,0.0,152.4608941975084,96.52697398650068, ,1745.4561095505164,1258.2476023274232,22.54501030227789,[20.01429587],[10.37812364], ,1725.4418136794418,1247.8694786860851
0.0,150.6,120.7,9.83991856924508,0.0,1.1900022205509515,9.767696359145177, ,0.0,151.79000222055095,130.46769635914518, ,1847.1280751767235,1253.41732260873,28.365761733575873,[27.71607407],[6.03619723], ,1819.4120011098635,1247.3811253748481
0.0,150.6,150.8,14.488006149757085,0.0,1.2157188635081582,14.436909289744449, ,0.0,151.81571886350815,165.23690928974446, ,1936.1259595840854,1252.6221125971863,35.87687346942734,[35.42704682],[5.66342687], ,1900.6989127684435,1246.9586857314437
0.0,150.6,181.0,18.320058151613956,0.0,1.8867270251906234,18.22264502784742, ,0.0,152.48672702519062,199.22264502784742, ,2011.3429824390064,1254.8489069579366,40.05333149380128,[39.19204199],[8.26155], ,1972.1509404486592,1246.587356959347
0.0,180.7,30.2,3.025020388070516,0.0,2.8650991719093497,0.9705437050265466, ,0.0,183.56509917190934,31.170543705026546, ,1491.976912147942,1473.0014355830165,19.568144797736256,[4.56978723],[19.02706849], ,1487.4071249165486,1453.9743670887642
0.0,180.7,60.3,4.557019232262721,0.0,2.816344205424514,3.582545128785412, ,0.0,183.5163442054245,63.88254512878541, ,1631.3873650843732,1451.9639772328676,21.11367735752771,[14.16046735],[15.66105156], ,1617.2268977387762,1436.3029256681718
0.0,180.7,90.5,6.340524914802493,0.0,3.2012267109824393,5.473061642273336, ,0.0,183.90122671098243,95.97306164227334, ,1745.919954546224,1437.1677790362273,24.321812748023277,[18.42680774],[15.87461281], ,1727.4931468078214,1421.2931662245128
0.0,180.7,120.7,9.992168521313321,0.0,3.723950901561466,9.27230399852617, ,0.0,184.42395090156145,129.97230399852617, ,1848.739089610366,1424.493512114954,31.176465182958204,[26.71692968],[16.06790745], ,1822.0221599287497,1408.4256046689989
0.0,180.7,150.8,14.3038832954277,0.0,4.1211087249643015,13.697355226693901, ,0.0,184.8211087249643,164.4973552266939, ,1937.8242037089094,1412.856832783329,37.49545484574909,[34.11892998],[15.55016885], ,1903.7052737322244,1397.3066639310086
0.0,180.7,181.0,17.688492551530523,0.0,3.666075796418937,17.304411489572885, ,0.0,184.36607579641893,198.30441148957289, ,2013.0611646612338,1399.1702097993234,39.37830150062391,[37.62229709],[11.62812929], ,1975.4388675715475,1387.5420805099914
0.0,210.8,30.2,2.8852133601405776,0.0,2.842290517837853,0.4958233009275723, ,0.0,213.64229051783786,30.69582330092757, ,1489.9267182093165,1682.0524830248003,19.40696983352795,[2.36728726],[19.26204634], ,1487.5594309443372,1662.790436686871
0.0,210.8,60.3,5.047934811778193,0.0,3.994320238220837,3.0865922468803006, ,0.0,214.79432023822085,63.3865922468803, ,1630.8979529288033,1649.598719045435,25.34519854673947,[12.38502142],[22.11312582], ,1618.5129315068782,1627.4855932204391
0.0,210.8,90.5,6.670088098011717,0.0,4.375777110155099,5.034148380558548, ,0.0,215.1757771101551,95.53414838055855, ,1746.7614571228962,1618.5229142457924,27.11909660166399,[17.18355225],[20.98025102], ,1729.5779048774816,1597.5426632291937
0.0,210.8,120.7,8.815725028200887,0.0,4.572155161929942,7.537400410491998, ,0.0,215.37215516192995,128.237400410492, ,1846.734087844577,1590.6719435587054,28.96418307104846,[22.06229645],[18.76643217], ,1824.6717913976488,1571.9055113868442
0.0,210.8,150.8,12.656512225224924,0.0,5.208780900079148,11.534986052971135, ,0.0,216.00878090007916,162.33498605297115, ,1935.925743584896,1567.9893551707623,34.39045882116961,[29.17168478],[18.213085], ,1906.7540588096442,1549.7762701683828
0.0,210.8,181.0,15.12761763872439,0.0,5.219754546759731,14.19855548621149, ,0.0,216.01975454675974,195.1985554862115, ,2010.1887819300732,1546.2845981481992,35.22341990017786,[31.41850698],[15.92377871], ,1978.7702749452083,1530.3608194413018
0.0,240.9,30.2,1.6189644345560639,0.0,1.6187891285533453,0.02382430764861354, ,0.0,242.51878912855335,30.223824307648613, ,1487.8373959641465,1887.1898529134805,11.519708713606374,[0.12269458],[11.51905529], ,1487.7147013803246,1875.6707976186467
0.0,240.9,60.3,3.769520631824866,0.0,3.094716990278556,2.1522110825461738, ,0.0,243.99471699027856,62.45221108254617, ,1628.561188193249,1838.666438395595,18.75225730041962,[8.73930587],[16.59131359], ,1619.8218823220202,1822.0751248023244
